502,3009684,"analog-value","GLRF.VAV-3041.RA/GRAD OFFICE.EFFHTG3053-SP","3053 Effective Heating Setpoint"
502,3009746,"analog-value","GLRF.CB-3000B-3.CORRIDOR.ZN3000B-3-SP","Zone 3000B-3 Setpoint"
502,3009748,"analog-value","GLRF.CB-3000B-3.CORRIDOR.EFFCLG3000B-3-SP","3000B-3 Effective Cooling Setpoint"
502,3009750,"analog-value","GLRF.CB-3000B-3.CORRIDOR.EFFHTG3000B-3-SP","3000B-3 Effective Heating Setpoint"
502,3009793,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.ZN3055-SP","Zone 3055 Setpoint"
502,3009795,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.EFFCLG3055-SP","3055 Effective Cooling Setpoint"
502,3009797,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.EFFHTG3055-SP","3055 Effective Heating Setpoint"
502,3009799,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.CLG-MAXFLOW","Cooling Max Flow"
502,3009801,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.CLGOCC-MINFLOW","Occ Cooling Min Flow"
502,3009803,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.HTGOCC-MINFLOW","Occ Heating Min Flow"
502,3009805,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.SAFLOW-SP","Flow Setpoint"
502,3009807,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.SA-F","Supply Air Flow"
502,3009809,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.ZN3059-SP","Zone 3059 Setpoint"
502,3009810,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.EFFCLG3059-SP","3059 Effective Cooling Setpoint"
502,3009811,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.EFFHTG3059-SP","3059 Effective Heating Setpoint"
502,3009812,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.ZN3061-SP","Zone 3061 Setpoint"
502,3009813,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.EFFCLG3061-SP","3061 Effective Cooling Setpoint"
502,3009814,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.EFFHTG3061-SP","3061 Effective Heating Setpoint"
502,3009815,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.ZN3065-SP","Zone 3065 Setpoint"
502,3009816,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.EFFCLG3065-SP","3065 Effective Cooling Setpoint"
502,3009817,"analog-value","GLRF.VAV-3053.RA/GRAD OFFICE.EFFHTG3065-SP","3065 Effective Heating Setpoint"
502,3009887,"analog-value","GLRF.VAV-3073.RA/GRAD OFFICE-ATM.ZN3073-SP","Zone 3073 Setpoint"
502,3009889,"analog-value","GLRF.VAV-3073.RA/GRAD OFFICE-ATM.EFFCLG3073-SP","3073 Effective Cooling Setpoint"
502,3009891,"analog-value","GLRF.VAV-3073.RA/GRAD OFFICE-ATM.EFFHTG3073-SP","3073 Effective Heating Setpoint"
502,3009893,"analog-value","GLRF.VAV-3073.RA/GRAD OFFICE-ATM.CLG-MAXFLOW","Cooling Max Flow"
502,3009895,"analog-value","GLRF.VAV-3073.RA/GRAD OFFICE-ATM.CLGOCC-MINFLOW","Occ Cooling Min Flow"
502,3009897,"analog-value","GLRF.VAV-3073.RA/GRAD OFFICE-ATM.HTGOCC-MINFLOW","Occ Heating Min Flow"
502,3009899,"analog-value","GLRF.VAV-3073.RA/GRAD OFFICE-ATM.SAFLOW-SP","Flow Setpoint"
502,3009901,"analog-value","GLRF.VAV-3073.RA/GRAD OFFICE-ATM.SA-F","Supply Air Flow"
502,3009903,"analog-value","GLRF.VAV-3073.RA/GRAD OFFICE-ATM.ZN3075-SP","Zone 3075 Setpoint"
502,3009905,"analog-value","GLRF.VAV-3073.RA/GRAD OFFICE-ATM.EFFCLG3075-SP","3075 Effective Cooling Setpoint"
502,3009907,"analog-value","GLRF.VAV-3073.RA/GRAD OFFICE-ATM.EFFHTG3075-SP","3075 Effective Heating Setpoint"
502,3009948,"analog-value","GLRF.LVAV-3066A.SUPPORT ROOM.ZN3066A-SP","Zone 3066A Setpoint"
502,3009950,"analog-value","GLRF.LVAV-3066A.SUPPORT ROOM.CLG-MAXFLOW","Cooling Max Flow"
502,3009952,"analog-value","GLRF.LVAV-3066A.SUPPORT ROOM.CLGOCC-MINFLOW","Occ Cooling Min Flow"
502,3009954,"analog-value","GLRF.LVAV-3066A.SUPPORT ROOM.HTGOCC-MINFLOW","Occ Heating Min Flow"
502,3009956,"analog-value","GLRF.LVAV-3066A.SUPPORT ROOM.SAFLOW-SP","Flow Setpoint"
502,3009958,"analog-value","GLRF.LVAV-3066A.SUPPORT ROOM.EFFCLG3066A-SP","3066A Effective Cooling Setpoint"
502,3009960,"analog-value","GLRF.LVAV-3066A.SUPPORT ROOM.EFFHTG3066A-SP","3066A Effective Heating Setpoint"
502,3009962,"analog-value","GLRF.LVAV-3066A.SUPPORT ROOM.SA-F","Supply Air Flow"
502,3009989,"analog-value","GLRF.VAV-3066B.PCR ROOM.ZN3066B-SP","Zone 3066B Setpoint"
502,3009991,"analog-value","GLRF.VAV-3066B.PCR ROOM.EFFCLG3066B-SP","3066B Effective Cooling Setpoint"
502,3009993,"analog-value","GLRF.VAV-3066B.PCR ROOM.EFFHTG3066B-SP","3066B Effective Heating Setpoint"
502,3009995,"analog-value","GLRF.VAV-3066B.PCR ROOM.CLG-MAXFLOW","Cooling Max Flow"
502,3009997,"analog-value","GLRF.VAV-3066B.PCR ROOM.CLGOCC-MINFLOW","Occ Cooling Min Flow"
502,3009999,"analog-value","GLRF.VAV-3066B.PCR ROOM.HTGOCC-MINFLOW","Occ Heating Min Flow"
502,3010001,"analog-value","GLRF.VAV-3066B.PCR ROOM.SAFLOW-SP","Flow Setpoint"
502,3010003,"analog-value","GLRF.VAV-3066B.PCR ROOM.SA-F","Supply Air Flow"
502,3010065,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.ZN3066-1-SP","Zone 3066-1 Setpoint"
502,3010067,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.EFFCLG3066-1-SP","3066-1 Effective Cooling Setpoint"
502,3010069,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.EFFHTG3066-1-SP","3066-1 Effective Heating Setpoint"
502,3010071,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.CLG-MAXFLOW","Cooling Max Flow"
502,3010073,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.CLGOCC-MINFLOW","Occ Cooling Min Flow"
502,3010075,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.HTGOCC-MINFLOW","Occ Heating Min Flow"
502,3010077,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SAFLOW-SP","Flow Setpoint"
502,3010079,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.EAFLOW-DIFF","Exhaust Air Flow Differential"
502,3010081,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.EA-F","Exhaust Air Flow"
502,3010083,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SA-F","Supply Air Flow"
502,3010085,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH1OCC-MINFLOW","Fume Hood 1 Occupied Min Flow"
502,3010086,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH1OCC-MAXFLOW","Fume Hood 1 Occupied Max Flow"
502,3010087,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH1UNOCC-MINFLOW","Fume Hood 1 Unoccupied Min Flow"
502,3010088,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH1UNOCC-MAXFLOW","Fume Hood 1 Unoccupied Max Flow"
502,3010089,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH1FLOW-SP","Fume Hood 1 Flow Setpoint"
502,3010091,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH2OCC-MINFLOW","Fume Hood 2 Occupied Min Flow"
502,3010092,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH2OCC-MAXFLOW","Fume Hood 2 Occupied Max Flow"
502,3010093,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH2UNOCC-MINFLOW","Fume Hood 2 Unoccupied Min Flow"
502,3010094,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH2UNOCC-MAXFLOW","Fume Hood 2 Unoccupied Max Flow"
502,3010095,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH2FLOW-SP","Fume Hood 2 Flow Setpoint"
502,3010097,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH3OCC-MINFLOW","Fume Hood 3 Occupied Min Flow"
502,3010098,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH3OCC-MAXFLOW","Fume Hood 3 Occupied Max Flow"
502,3010099,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH3UNOCC-MINFLOW","Fume Hood 3 Unoccupied Min Flow"
502,3010100,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH3UNOCC-MAXFLOW","Fume Hood 3 Unoccupied Max Flow"
502,3010101,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH3FLOW-SP","Fume Hood 3 Flow Setpoint"
502,3010104,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL1OCC-FLOW","Snorkle Fan 1 Occupied Flow"
502,3010105,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL1UNOCC-FLOW","Snorkle Fan 1 Unoccupied Max Flow"
502,3010106,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL2OCC-FLOW","Snorkle Fan 2 Occupied Flow"
502,3010107,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL2UNOCC-FLOW","Snorkle Fan 2 Unoccupied Flow"
502,3010108,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL3OCC-FLOW","Snorkle Fan 3 Occupied Flow"
502,3010109,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL3UNOCC-FLOW","Snorkle Fan 3 Unoccupied Flow"
502,3010110,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL4OCC-FLOW","Snorkle Fan 4 Occupied Flow"
502,3010111,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL4UNOCC-FLOW","Snorkle Fan 4 Unoccupied Flow"
502,3010112,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL1FLOW-SP","Snorkle Fan 1 Flow Setpoint"
502,3010114,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL2FLOW-SP","Snorkle Fan 2 Flow Setpoint"
502,3010116,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL3FLOW-SP","Snorkle Fan 3 Flow Setpoint"
502,3010118,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL4FLOW-SP","Snorkle Fan 4 Flow Setpoint"
502,3010157,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH1RangeLo","Fume Hood 1 Range Low"
502,3010158,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH1RangeHi","Fume Hood 1 Range High"
502,3010159,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH2RangeLo","Fume Hood 2 Range Low"
502,3010160,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH2RangeHi","Fume Hood 2 Range High"
502,3010161,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH3RangeLo","Fume Hood 3 Range Low"
502,3010162,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.FH3RangeHi","Fume Hood 3 Range High"
502,3010163,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL1RangeLo","Snorkel Hood 1 Range Low"
502,3010164,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL1RangeHi","Snorkel Hood 1 Range High"
502,3010165,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL2RangeLo","Snorkel Hood 2 Range Low"
502,3010166,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL2RangeHi","Snorkel Hood 2 Range High"
502,3010167,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL3RangeLo","Snorkel Hood 3 Range Low"
502,3010168,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL3RangeHi","Snorkel Hood 3 Range High"
502,3010169,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL4RangeLo","Snorkel Hood 4 Range Low"
502,3010170,"analog-value","GLRF.LVAV-3066-1.INTEG TECH & ENG I.SNKL4RangeHi","Snorkel Hood 4 Range High"
502,3010198,"analog-value","GLRF.VAV-3066F.OPTICS ROOM.ZN3066F-2-SP","Zone 3066F-2 Setpoint"
502,3010200,"analog-value","GLRF.VAV-3066F.OPTICS ROOM.EFFCLG3066F-2-SP","3066F-2 Effective Cooling Setpoint"
502,3010202,"analog-value","GLRF.VAV-3066F.OPTICS ROOM.EFFHTG3066F-2-SP","3066F-2 Effective Heating Setpoint"
502,3010204,"analog-value","GLRF.VAV-3066F.OPTICS ROOM.CLG-MAXFLOW","Cooling Max Flow"
502,3010206,"analog-value","GLRF.VAV-3066F.OPTICS ROOM.CLGOCC-MINFLOW","Occ Cooling Min Flow"
502,3010208,"analog-value","GLRF.VAV-3066F.OPTICS ROOM.HTGOCC-MINFLOW","Occ Heating Min Flow"
502,3010210,"analog-value","GLRF.VAV-3066F.OPTICS ROOM.SAFLOW-SP","Flow Setpoint"
502,3010212,"analog-value","GLRF.VAV-3066F.OPTICS ROOM.SA-F","Supply Air Flow"
502,3010214,"analog-value","GLRF.VAV-3066F.OPTICS ROOM.ZN3066F-1-SP","Zone 3066F-1 Setpoint"
502,3010215,"analog-value","GLRF.VAV-3066F.OPTICS ROOM.EFFCLG3066F-1-SP","3066F-1 Effective Cooling Setpoint"
502,3010216,"analog-value","GLRF.VAV-3066F.OPTICS ROOM.EFFHTG3066F-1-SP","3066F-1 Effective Heating Setpoint"
502,3010217,"analog-value","GLRF.VAV-3066F.OPTICS ROOM.ZN3066D-SP","Zone 3066D Setpoint"
502,3010218,"analog-value","GLRF.VAV-3066F.OPTICS ROOM.EFFCLG3066D-SP","3066D Effective Cooling Setpoint"
502,3010219,"analog-value","GLRF.VAV-3066F.OPTICS ROOM.EFFHTG3066D-SP","3066D Effective Heating Setpoint"
502,3010300,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.ZN3066-2-SP","Zone3066-2 Setpoint"
502,3010302,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.EFFCLG3066-2-SP","3066-2 Effective Cooling Setpoint"
502,3010304,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.EFFHTG3066-2-SP","3066-2 Effective Heating Setpoint"
502,3010306,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.CLG-MAXFLOW","Cooling Max Flow"
502,3010308,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.CLGOCC-MINFLOW","Occ Cooling Min Flow"
502,3010310,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.HTGOCC-MINFLOW","Occ Heating Min Flow"
502,3010312,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SAFLOW-SP","Flow Setpoint"
502,3010314,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.EAFLOW-DIFF","Exhaust Air Flow Differential"
502,3010316,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.EA-F","Exhaust Air Flow"
502,3010318,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SA-F","Supply Air Flow"
502,3010320,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH1OCC-MINFLOW","Fume Hood 1 Occupied Min Flow"
502,3010321,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH1OCC-MAXFLOW","Fume Hood 1 Occupied Max Flow"
502,3010322,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH1UNOCC-MINFLOW","Fume Hood 1 Unoccupied Min Flow"
502,3010323,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH1UNOCC-MAXFLOW","Fume Hood 1 Unoccupied Max Flow"
502,3010324,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH1EAFLOW-SP","FH1 EA Flow Setpoint (No Fume Hood)"
502,3010326,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH2OCC-MINFLOW","Fume Hood 2 Occupied Min Flow"
502,3010327,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH2OCC-MAXFLOW","Fume Hood 2 Occupied Max Flow"
502,3010328,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH2UNOCC-MINFLOW","Fume Hood 2 Unoccupied Min Flow"
502,3010329,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH2UNOCC-MAXFLOW","Fume Hood 2 Unoccupied Max Flow"
502,3010330,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH2FLOW-SP","FH2 EA Flow Setpoint"
502,3010332,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH3OCC-MINFLOW","Fume Hood 3 Occupied Min Flow"
502,3010333,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH3OCC-MAXFLOW","Fume Hood 3 Occupied Max Flow"
502,3010334,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH3UNOCC-MINFLOW","Fume Hood 3 Unoccupied Min Flow"
502,3010335,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH3UNOCC-MAXFLOW","Fume Hood 3 Unoccupied Max Flow"
502,3010336,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH3FLOW-SP","FH3 EA Flow Setpoint"
502,3010339,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SNKL1OCC-FLOW","Snorkle Fan 1 Occupied Flow"
502,3010340,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SNKL1UNOCC-FLOW","Snorkle Fan 1 Unoccupied Flow"
502,3010341,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SNKL2OCC-FLOW","Snorkle Fan 2 Occupied Flow"
502,3010342,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SNKL2UNOCC-FLOW","Snorkle Fan 2 Unoccupied Flow"
502,3010343,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SNKL3OCC-FLOW","Snorkle Fan 3 Occupied Flow"
502,3010344,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SNKL3UNOCC-FLOW","Snorkle Fan 3 Unoccupied Flow"
502,3010345,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SNKL1FLOW-SP","SNKL1 EA Flow Setpoint"
502,3010347,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SNKL2FLOW-SP","SNKL2 EA Flow Setpoint"
502,3010349,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SNKL3FLOW-SP","SNKL3 EA Flow Setpoint"
502,3010385,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH1RangeLo","Fume Hood 1 Range Low"
502,3010386,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH1RangeHi","Fume Hood 1 Range High"
502,3010387,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH2RangeLo","Fume Hood 2 Range Low"
502,3010388,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH2RangeHi","Fume Hood 2 Range High"
502,3010389,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH3RangeLo","Fume Hood 3 Range Low"
502,3010390,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.FH3RangeHi","Fume Hood 3 Range High"
502,3010391,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SNKL1RangeLo","Snorkel Hood 1 Range Low"
502,3010392,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SNKL1RangeHi","Snorkel Hood 1 Range High"
502,3010393,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SNKL2RangeLo","Snorkel Hood 2 Range Low"
502,3010394,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SNKL2RangeHi","Snorkel Hood 2 Range High"
502,3010395,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SNKL3RangeHi","Snorkel Hood 3 Range Low"
502,3010396,"analog-value","GLRF.LVAV-3066-2.INTEG TECH & ENG I.SNKL3RangeLo","Snorkel Hood 3 Range High"
502,3010414,"analog-value","GLRF.VAV-3076A.OPTICS ROOM.ZN3076A-SP","3076A Zone Setpoint"
502,3010416,"analog-value","GLRF.VAV-3076A.OPTICS ROOM.CLG-MAXFLOW","Cooling Max Flow"
502,3010418,"analog-value","GLRF.VAV-3076A.OPTICS ROOM.CLGOCC-MINFLOW","Occ Cooling Min Flow"
502,3010420,"analog-value","GLRF.VAV-3076A.OPTICS ROOM.HTGOCC-MINFLOW","Occ Heating Min Flow"
502,3010422,"analog-value","GLRF.VAV-3076A.OPTICS ROOM.SAFLOW-SP","Flow Setpoint"
502,3010424,"analog-value","GLRF.VAV-3076A.OPTICS ROOM.EFFCLG3076A-SP","3076A Effective Cooling Setpoint"
502,3010426,"analog-value","GLRF.VAV-3076A.OPTICS ROOM.EFFHTG3076A-SP","3076A Effective Heating Setpoint"
502,3010428,"analog-value","GLRF.VAV-3076A.OPTICS ROOM.SA-F","Supply Air Flow"
502,3010474,"analog-value","GLRF.LVAV-3076.NANO.ZN3076-SP","Zone 3076 Setpoint"
502,3010476,"analog-value","GLRF.LVAV-3076.NANO.CLG-MAXFLOW","Cooling Max Flow"
502,3010478,"analog-value","GLRF.LVAV-3076.NANO.CLGOCC-MINFLOW","Occ Cooling Min Flow"
502,3010480,"analog-value","GLRF.LVAV-3076.NANO.HTGOCC-MINFLOW","Occ Heating Min Flow"
502,3010482,"analog-value","GLRF.LVAV-3076.NANO.SAFLOW-SP","Flow Setpoint"
502,3010484,"analog-value","GLRF.LVAV-3076.NANO.EAFLOW-DIFF","Exhaust Air Flow Differential"
502,3010486,"analog-value","GLRF.LVAV-3076.NANO.EFFCLG3076-SP","3076 Effective Cooling Setpoint"
502,3010488,"analog-value","GLRF.LVAV-3076.NANO.EFFHTG3076-SP","3076 Effective Heating Setpoint"
502,3010490,"analog-value","GLRF.LVAV-3076.NANO.EA-F","Exhaust Air Flow"
502,3010492,"analog-value","GLRF.LVAV-3076.NANO.SA-F","Supply Air Flow"
502,3010494,"analog-value","GLRF.LVAV-3076.NANO.FH1OCC-MINFLOW","Fume Hood 1 Occupied Min Flow"
502,3010495,"analog-value","GLRF.LVAV-3076.NANO.FH1OCC-MAXFLOW","Fume Hood 1 Occupied Max Flow"
502,3010496,"analog-value","GLRF.LVAV-3076.NANO.FH1UNOCC-MINFLOW","Fume Hood 1 Unoccupied Min Flow"
502,3010497,"analog-value","GLRF.LVAV-3076.NANO.FH1UNOCC-MAXFLOW","Fume Hood 1 Unoccupied Max Flow"
502,3010498,"analog-value","GLRF.LVAV-3076.NANO.FH1FLOW-SP","Fume Hood 1 Flow Setpoint"
502,3010500,"analog-value","GLRF.LVAV-3076.NANO.FH2OCC-MINFLOW","Fume Hood 2 Ooccupied Min Flow"
502,3010501,"analog-value","GLRF.LVAV-3076.NANO.FH2OCC-MAXFLOW","Fume Hood 2 Occupied Max Flow"
502,3010502,"analog-value","GLRF.LVAV-3076.NANO.FH2UNOCC-MINFLOW","Fume Hood 2 Unoccupied Min Flow"
502,3010503,"analog-value","GLRF.LVAV-3076.NANO.FH2UNOCC-MAXFLOW","Fume Hood 2 Unoccupied Max Flow"
502,3010504,"analog-value","GLRF.LVAV-3076.NANO.FH2FLOW-SP","Fume Hood 2 Flow Setpoint"
502,3010506,"analog-value","GLRF.LVAV-3076.NANO.SNKL1OCC-FLOW","Snorkle Fan Occupied Flow"
502,3010507,"analog-value","GLRF.LVAV-3076.NANO.SNKL1UNOCC-FLOW","Snorkle Fan Unoccupied Flow"
502,3010508,"analog-value","GLRF.LVAV-3076.NANO.SNKL1FLOW-SP","Snorkle Fan Flow Setpoint"
502,3010536,"analog-value","GLRF.LVAV-3076.NANO.FH1RangeLo","Fume Hood 1 Range Low"
502,3010537,"analog-value","GLRF.LVAV-3076.NANO.FH1RangeHi","Fume Hood 1 Range High"
502,3010538,"analog-value","GLRF.LVAV-3076.NANO.FH2RangeLo","Fume Hood 2 Range Low"
502,3010539,"analog-value","GLRF.LVAV-3076.NANO.FH2RangeHi","Fume Hood 2 Range High"
502,3010540,"analog-value","GLRF.LVAV-3076.NANO.SNKLRangeLo","Snorkel Hood Range Low"
502,3010541,"analog-value","GLRF.LVAV-3076.NANO.SNKLRangeHi","Snorkel Hood Range High"
502,3010567,"analog-value","GLRF.VAV-3080-1.CLIM SYST LAB-1.ZN3080-1-SP","Zone 3080-1 Setpoint"
502,3010569,"analog-value","GLRF.VAV-3080-1.CLIM SYST LAB-1.CLG-MAXFLOW","Cooling Max Flow"
502,3010570,"analog-value","GLRF.VAV-3080-1.CLIM SYST LAB-1.CLGOCC-MINFLOW","Occ Cooling Min Flow"
502,3010571,"analog-value","GLRF.VAV-3080-1.CLIM SYST LAB-1.HTGOCC-MINFLOW","Occ Heating Min Flow"
502,3010572,"analog-value","GLRF.VAV-3080-1.CLIM SYST LAB-1.SAFLOW-SP","Flow Setpoint"
502,3010574,"analog-value","GLRF.VAV-3080-1.CLIM SYST LAB-1.EAFLOW-DIFF","Diff Setpoint"
502,3010576,"analog-value","GLRF.VAV-3080-1.CLIM SYST LAB-1.EFFCLG3080-1-SP","3080-1 Effective Cooling Setpoint"
502,3010578,"analog-value","GLRF.VAV-3080-1.CLIM SYST LAB-1.EFFHTG3080-1-SP","3080-1 Effective Heating Setpoint"
502,3010580,"analog-value","GLRF.VAV-3080-1.CLIM SYST LAB-1.EA-F","Use Attribute String"
502,3010582,"analog-value","GLRF.VAV-3080-1.CLIM SYST LAB-1.SA-F","Use Attribute String"
502,3010584,"analog-value","GLRF.VAV-3080-1.CLIM SYST LAB-1.HUM-SP","Humidity Setpoint"
502,3010585,"analog-value","GLRF.VAV-3080-1.CLIM SYST LAB-1.CO2-SP","CO2 Setpoint"
502,3010625,"analog-value","GLRF.VAV-3080-2.CLIM SYST LAB-1.ZN3080-2-SP","Zone 3080-2 Setpoint"
502,3010627,"analog-value","GLRF.VAV-3080-2.CLIM SYST LAB-1.CLG-MAXFLOW","Cooling Max Flow"
502,3010628,"analog-value","GLRF.VAV-3080-2.CLIM SYST LAB-1.CLGOCC-MINFLOW","Occ Cooling Min Flow"
502,3010629,"analog-value","GLRF.VAV-3080-2.CLIM SYST LAB-1.HTGOCC-MINFLOW","Occ Heating Min Flow"
502,3010630,"analog-value","GLRF.VAV-3080-2.CLIM SYST LAB-1.SAFLOW-SP","Flow Setpoint"
502,3010632,"analog-value","GLRF.VAV-3080-2.CLIM SYST LAB-1.EAFLOW-DIFF","Diff Setpoint"
